Unnamed: 0,observation_date,CPIAUCSL,CPILFESL,UNRATE,DCOILWTICO,VIXCLS,DTWEXBGS,GOLD,MOVE,SP500,Open,High,Low,GS10,FEDFUNDS,Date,SMA_10,SMA_50,EMA_10,EMA_50,ROC_10,RSI_14,BB_upper,BB_lower,Volatility_20
331,2021-08-06,272.752,279.021,5.1,68.26,16.15,113.3192,1823.24,61.2,4436.52,4429.07,4440.82,4429.07,1.28,0.09,2021-08-06,4321.71,3876.0056,4330.16912115737,3920.459756844637,0.0552816172745243,68.53989689973135,4479.549248582204,3985.804751417795,0.012630418967905293
332,2021-08-13,272.752,279.021,5.1,68.36,15.45,113.0708,1763.95,62.6,4468.0,4464.84,4468.37,4460.82,1.28,0.09,2021-08-13,4345.521,3895.2054,4355.229280946938,3941.9319232428866,0.05629224400634514,67.60131598624191,4494.019933963187,4020.680066036813,0.012441049447564217
333,2021-08-20,272.752,279.021,5.1,62.25,18.56,114.5108,1774.35,55.4,4441.67,4410.56,4444.35,4406.8,1.28,0.09,2021-08-20,4364.9439999999995,3915.4996,4370.945775320222,3961.5294948804203,0.045728721300359876,71.04576601496193,4500.744425601785,4056.1355743982153,0.012640938690862033
334,2021-08-27,272.752,279.021,5.1,68.84,16.39,113.3511,1782.6,59.9,4509.37,4474.1,4513.33,4474.1,1.28,0.09,2021-08-27,4399.236,3938.8676,4396.113816171091,3983.013436257659,0.08230507986415292,75.76641058907566,4530.722972673387,4064.214027326613,0.011804222669636407
335,2021-09-03,273.942,279.727,4.7,69.34,16.41,112.558,1807.61,58.0,4535.43,4532.42,4541.45,4521.3,1.37,0.08,2021-09-03,4424.709000000001,3963.1868,4421.4440314127105,4004.6768309142217,0.05950662274861607,74.95631214221154,4564.764205208441,4065.16879479156,0.011608915431626189
336,2021-09-10,273.942,279.727,4.7,69.82,20.95,112.9519,1833.8,53.3,4458.58,4506.92,4520.47,4457.66,1.37,0.08,2021-09-10,4435.3330000000005,3986.3891999999996,4428.196025701309,4022.4769551920954,0.024409857685750547,65.99521591338282,4578.08524229344,4079.688757706561,0.01248565369001818
337,2021-09-17,273.942,279.727,4.7,72.09,20.81,113.6074,1794.44,51.7,4432.99,4469.74,4471.52,4427.76,1.37,0.08,2021-09-17,4441.677,4008.0802000000003,4429.067657391979,4038.5755059688763,0.014518657527663015,62.83354774453251,4584.624191987309,4098.331808012691,0.012633564883485602
338,2021-09-24,273.942,279.727,4.7,74.18,17.75,113.7694,1753.95,56.1,4455.48,4438.04,4463.12,4430.27,1.37,0.08,2021-09-24,4454.509,4027.6472,4433.869901502529,4054.924701813234,0.02965455402619721,71.75087671768934,4595.186629746889,4110.057370253112,0.012455776808295469
339,2021-10-01,276.528,281.649,4.5,76.01,21.15,114.3899,1752.18,58.5,4357.04,4317.16,4375.19,4288.52,1.58,0.08,2021-10-01,4449.034,4045.1118,4419.900828502069,4066.7723605656565,-0.012409928849741236,55.88498304039471,4589.290093269822,4134.272906730176,0.013145557591059082
340,2021-10-08,276.528,281.649,4.5,79.55,18.77,114.6108,1756.1,57.4,4391.34,4406.51,4412.02,4386.22,1.58,0.08,2021-10-08,4448.642,4063.6308000000004,4414.707950592601,4079.500503288572,-0.0008918698780049361,53.19013185878349,4579.54898957273,4167.562010427269,0.013108654838467387
341,2021-10-15,276.528,281.649,4.5,82.39,16.3,114.1033,1759.45,59.6,4471.37,4447.69,4475.82,4447.69,1.58,0.08,2021-10-15,4452.127,4087.6589999999997,4425.0101413939465,4094.8679345321575,0.007855255921307647,57.55251602183715,4580.957434158866,4192.879565841135,0.0134212423079351
342,2021-10-22,276.528,281.649,4.5,84.53,15.43,113.6828,1773.45,62.7,4544.9,4546.12,4559.67,4524.0,1.58,0.08,2021-10-22,4459.817,4108.3682,4446.808297504138,4112.516250825014,0.01721128021486118,65.43773574203794,4594.162521880349,4211.1754781196505,0.013735376383800636
343,2021-10-29,276.528,281.649,4.5,83.5,16.26,114.149,1806.38,72.0,4605.38,4572.87,4608.08,4567.59,1.58,0.08,2021-10-29,4476.188,4128.7728,4475.639516139749,4131.844240988739,0.03685775845571593,64.21219551587944,4617.794724971082,4223.337275028919,0.013903205130579934
344,2021-11-05,278.824,283.411,4.2,81.25,16.48,114.0865,1776.81,75.4,4697.53,4699.26,4718.5,4681.32,1.56,0.08,2021-11-05,4495.004,4151.5725999999995,4515.983240477976,4154.027996244083,0.04172644959273697,69.973172633443,4643.295471829183,4250.944528170817,0.013197151938597046
345,2021-11-12,278.824,283.411,4.2,80.87,16.29,114.5263,1810.47,66.9,4682.85,4655.24,4688.47,4650.77,1.56,0.08,2021-11-12,4509.746,4172.4626,4546.322651300163,4174.7661140384325,0.03250408450797382,66.86937584747506,4673.747365324665,4260.707634675333,0.012339348274552533
346,2021-11-19,278.824,283.411,4.2,76.11,17.91,115.2318,1862.36,78.6,4697.96,4708.44,4717.75,4694.22,1.56,0.08,2021-11-19,4533.683999999999,4192.4394,4573.893078336497,4195.283521331043,0.05368973978262148,66.10950766385521,4707.717323564114,4261.299676435886,0.012003644177190381
347,2021-11-26,278.824,283.411,4.2,78.32,28.62,116.5259,1859.66,73.4,4594.62,4664.63,4664.63,4585.43,1.56,0.08,2021-11-26,4549.847,4211.0626,4577.661609548042,4210.943775396492,0.03646071838646159,59.671198229528926,4717.255310019043,4274.268689980957,0.013326759770205464
348,2021-12-03,280.806,285.221,3.9,66.39,30.67,116.2511,1799.35,89.4,4538.43,4589.49,4608.03,4495.12,1.47,0.08,2021-12-03,4558.142000000001,4227.643,4570.528589630216,4223.786372439767,0.018617522691158017,51.86463733894566,4713.661374721066,4298.989625278934,0.013460893745385994
349,2021-12-10,280.806,285.221,3.9,71.71,18.69,115.5852,1774.9,79.1,4712.02,4687.64,4713.57,4670.24,1.47,0.08,2021-12-10,4593.64,4247.8222,4596.25430060654,4242.932789206835,0.08147274296311258,59.527175027245185,4742.843871662524,4299.830128337477,0.015240683688993015
350,2021-12-17,280.806,285.221,3.9,70.93,21.57,115.8022,1784.9,74.4,4620.64,4652.5,4666.7,4600.22,1.47,0.08,2021-12-17,4616.57,4265.1136,4600.688064132623,4257.74483668892,0.052216407747976756,58.608307659619705,4750.000144152074,4315.211855847927,0.016009395984660047
351,2021-12-24,280.806,285.221,3.9,73.89,17.96,115.5469,1803.45,72.5,4725.79,4703.96,4740.74,4703.96,1.47,0.08,2021-12-24,4642.012000000001,4283.1358,4623.433870653965,4276.09954897563,0.05689978686621777,64.34084987167687,4775.745182961543,4318.393817038456,0.01657571866386377
352,2021-12-31,280.806,285.221,3.9,75.33,17.22,115.2969,1808.4,77.3,4766.18,4775.21,4786.83,4765.75,1.47,0.08,2021-12-31,4664.14,4303.0944,4649.387712353244,4295.318390192272,0.048687539879865405,64.95533135661756,4807.228772881509,4316.728227118491,0.01659640095343097
353,2022-01-07,282.542,286.799,4.0,79.0,18.76,115.0596,1822.39,77.1,4677.03,4697.66,4707.95,4662.74,1.76,0.08,2022-01-07,4671.304999999999,4319.8056,4654.4135828344715,4310.28747292983,0.015557890988365797,65.54149222415418,4817.270865431841,4330.222134568159,0.017208541928435402
354,2022-01-14,282.542,286.799,4.0,83.82,19.19,114.3968,1791.65,74.7,4662.85,4637.99,4665.13,4614.75,1.76,0.08,2022-01-14,4667.837,4338.7778,4655.947476864567,4324.113454383562,-0.007382603197850668,63.44974488532227,4826.073572563518,4336.767427436481,0.016992755175184913
355,2022-01-21,282.542,286.799,4.0,85.16,28.85,114.6261,1821.25,76.6,4397.94,4471.38,4494.52,4395.34,1.76,0.08,2022-01-21,4639.346,4349.0,4609.037026525554,4327.008613035187,-0.06084115442518989,46.925634090585554,4832.03044649201,4317.0615535079905,0.021412628905905208
356,2022-01-28,282.542,286.799,4.0,87.67,27.66,116.049,1832.12,81.0,4431.85,4336.19,4432.72,4292.46,1.76,0.08,2022-01-28,4612.735000000001,4358.9403999999995,4576.821203520908,4331.120039974984,-0.056643734727413575,45.10440754886935,4833.49070481112,4312.92829518888,0.02117403214279255
357,2022-02-04,284.525,288.256,3.8,92.27,23.22,115.1473,1784.65,85.3,4500.53,4482.79,4539.66,4451.5,1.93,0.08,2022-02-04,4603.326,4370.8168,4562.950075608015,4337.763567819103,-0.020478298531761085,45.49152484068763,4830.8916091049405,4322.28139089506,0.021406763770240273
358,2022-02-11,284.525,288.256,3.8,93.1,27.36,114.8489,1803.92,87.7,4418.64,4506.27,4526.33,4401.41,1.93,0.08,2022-02-11,4591.347,4382.966600000001,4536.711880042922,4340.93519261051,-0.02639459019969459,37.901175653984666,4833.2422343665985,4316.246765633401,0.02180107995331692
359,2022-02-18,284.525,288.256,3.8,91.26,27.75,114.8036,1833.51,94.0,4348.87,4384.57,4394.6,4327.22,1.93,0.08,2022-02-18,4555.032,4393.1052,4502.558810944209,4341.246361527745,-0.07706885794202922,36.17220363684541,4834.303944048233,4314.368055951768,0.021511313604679772
360,2022-02-25,284.525,288.256,3.8,91.68,27.59,115.2633,1895.4,94.4,4384.65,4298.38,4385.34,4286.83,1.93,0.08,2022-02-25,4531.433,4401.9314,4481.120845317989,4342.948464997245,-0.051073011530870294,37.246297758709105,4834.976123269313,4313.026876730688,0.02151818741720091
361,2022-03-04,287.467,289.044,3.7,115.77,31.98,116.661,1887.3,93.3,4328.87,4342.12,4342.12,4284.98,2.13,0.2,2022-03-04,4491.741,4410.2468,4453.438873441991,4342.396368330686,-0.08399018999997887,38.74655939021809,4846.745923107563,4287.007076892438,0.02126088084447911
362,2022-03-11,287.467,289.044,3.7,109.31,30.75,117.0294,1961.1,131.8,4204.31,4279.5,4291.01,4200.49,2.13,0.2,2022-03-11,4435.554,4414.8422,4408.142714634356,4336.981216631443,-0.11788686117603608,36.62578455232484,4873.387990462579,4226.30600953742,0.021663744967953032
363,2022-03-18,287.467,289.044,3.7,104.69,23.87,116.1447,1983.2,99.0,4463.12,4407.34,4465.4,4390.57,2.13,0.2,2022-03-18,4414.1630000000005,4423.707200000001,4418.138584700837,4341.927835587073,-0.0457362899104774,40.67329166479305,4867.387639722853,4218.080360277146,0.025921321473378015
364,2022-03-25,287.467,289.044,3.7,116.2,20.81,115.7953,1930.48,91.8,4543.06,4522.91,4546.03,4501.07,2.13,0.2,2022-03-25,4402.183999999999,4431.9924,4440.851569300685,4349.815371446403,-0.025690296706949556,47.06780557865296,4851.403057000472,4218.617942999529,0.025834863768503444
365,2022-04-01,288.582,290.474,3.7,99.32,19.63,115.4835,1958.8,125.3,4545.86,4540.32,4548.7,4507.57,2.75,0.33,2022-04-01,4416.976000000001,4439.200199999999,4459.944011246014,4357.503396095564,0.03363392861203196,42.629142599647686,4836.916760732162,4219.405239267838,0.025834914897561498
366,2022-04-08,288.582,290.474,3.7,98.35,21.16,116.42,1927.5,108.3,4488.28,4494.15,4520.41,4474.6,2.75,0.33,2022-04-08,4422.619000000001,4445.3624,4465.096009201285,4362.631890366327,0.012732831661721233,38.77389435584207,4816.227384576138,4219.126615423863,0.02593686731761053
367,2022-04-15,288.582,290.474,3.7,106.84,22.7,116.7011,1942.86,124.9,4392.59,4449.12,4460.46,4390.77,2.75,0.33,2022-04-15,4411.825,4449.5908,4451.913098437414,4363.806718195098,-0.023983841903064684,38.570096762786505,4808.823536951948,4206.327463048054,0.025909779262868787
368,2022-04-22,288.582,290.474,3.7,102.86,28.21,118.0205,1968.75,119.7,4271.78,4385.83,4385.83,4267.62,2.75,0.33,2022-04-22,4397.139,4450.3744,4419.1616259942475,4360.197827285487,-0.03323647095033777,35.525682687965855,4812.844123472482,4175.641876527518,0.02644886618713446
369,2022-04-29,288.582,290.474,3.7,104.59,33.4,119.4936,1928.45,128.1,4131.93,4253.75,4269.68,4124.28,2.75,0.33,2022-04-29,4375.445000000001,4449.536,4366.937693995294,4351.246147784095,-0.049884222798106115,39.14997756658646,4805.261836120255,4125.215163879744,0.025408200229132736
370,2022-05-06,291.299,292.039,3.6,109.72,30.19,119.8544,1908.49,128.4,4123.34,4128.17,4157.69,4067.91,2.9,0.77,2022-05-06,4349.314,4448.8856,4322.647204177967,4342.308651792562,-0.05959654704480388,37.151091601209416,4804.431035029302,4076.315964970698,0.02523085983102271
371,2022-05-13,291.299,292.039,3.6,110.52,28.87,120.8379,1885.9,121.4,4023.89,3963.9,4038.88,3963.9,2.9,0.77,2022-05-13,4318.816,4445.2812,4268.327712509245,4329.821645839913,-0.07045256614312745,30.644846909770138,4788.31834090023,4022.2386590997703,0.024650551585560853
372,2022-05-20,291.299,292.039,3.6,112.63,29.43,119.3617,1815.18,114.6,3901.36,3927.76,3943.42,3810.32,2.9,0.77,2022-05-20,4288.521,4438.7106,4201.606310234837,4313.0192283559945,-0.07205700816543026,29.66570750192615,4768.09842334581,3955.9765766541905,0.02483781379296627
373,2022-05-27,291.299,292.039,3.6,114.96,25.72,118.2796,1843.73,111.1,4158.24,4077.43,4158.49,4077.43,2.9,0.77,2022-05-27,4258.033,4436.9266,4193.721526555775,4306.949454694975,-0.06831095735718518,43.46732462903943,4723.277270791395,3948.918729208605,0.029898582752992644
374,2022-06-03,295.072,294.009,3.6,118.97,24.79,118.2138,1852.17,98.5,4108.54,4137.57,4142.67,4098.67,3.14,1.21,2022-06-03,4214.581,4435.7684,4178.233976272906,4299.168691765761,-0.09564478567309265,40.62743979850234,4675.939094074162,3940.8259059258394,0.029927259559822658
375,2022-06-10,295.072,294.009,3.6,120.73,27.75,119.9942,1856.81,97.7,3900.86,3974.39,3974.39,3900.16,3.14,1.21,2022-06-10,4150.081,4428.1716,4127.802344223287,4283.548743069065,-0.1418873436489464,36.82940789109281,4690.678906103882,3876.378093896119,0.029394250265636707
376,2022-06-17,295.072,294.009,3.6,109.56,31.13,121.2389,1858.4,114.2,3674.84,3665.9,3707.71,3636.87,3.14,1.21,2022-06-17,4068.737,4414.6215999999995,4045.445554364507,4259.677811968317,-0.18123646474818855,34.66486708798432,4728.490727848656,3762.865272151344,0.03142799173284766
377,2022-06-24,295.072,294.009,3.6,109.07,27.23,120.4897,1840.35,133.8,3911.74,3821.75,3913.65,3821.75,3.14,1.21,2022-06-24,4020.6519999999996,4405.4654,4021.1354535709606,4246.033191891128,-0.109468445723366,33.82499618638596,4705.382754054737,3727.094245945263,0.035116231653848334
378,2022-07-01,294.94,295.08,3.5,110.3,26.7,121.5123,1828.5,127.0,3825.33,3781.0,3829.82,3752.1,2.9,1.68,2022-07-01,3976.007,4395.4288,3985.534462012604,4229.535027503241,-0.10451146828722446,29.024659680049524,4695.594193110677,3677.551806889322,0.03519573394512074
379,2022-07-08,294.94,295.08,3.5,106.78,24.64,122.4724,1807.5,144.2,3899.38,3888.26,3918.5,3869.34,2.9,1.68,2022-07-08,3952.7519999999995,4385.1806,3969.8700143739484,4216.587771522722,-0.0562812051511038,31.86225549058996,4682.5526133743315,3645.644386625668,0.03558820671880914
380,2022-07-15,294.94,295.08,3.5,99.59,24.23,123.4842,1745.9,145.3,3863.16,3818.0,3863.62,3817.18,2.9,1.68,2022-07-15,3926.7340000000004,4374.5386,3950.468193578685,4202.727858913988,-0.06309933209485519,32.24877611058734,4662.197152805571,3613.8508471944283,0.035464856559020826
381,2022-07-22,294.94,295.08,3.5,97.71,23.03,122.4643,1705.3,129.9,3961.63,3998.43,4012.44,3938.86,2.9,1.68,2022-07-22,3920.5080000000003,4365.0408,3952.497612928015,4193.273040917361,-0.015472589956484817,37.78153280863707,4641.409566250623,3597.914433749377,0.03609163806590812
382,2022-07-29,294.94,295.08,3.5,101.31,21.33,121.7793,1730.95,123.7,4130.29,4087.33,4140.15,4079.22,2.9,1.68,2022-07-29,3943.4010000000003,4358.2866,3984.8235014865572,4190.803117744131,0.058679537392088976,46.09447888661319,4636.228381900404,3595.6936180995963,0.03700881993455189
383,2022-08-05,295.162,296.582,3.6,91.77,21.15,122.33,1764.24,116.4,4145.19,4115.87,4151.58,4107.31,2.9,2.33,2022-08-05,3942.0960000000005,4352.357,4013.981046670819,4189.014368028675,-0.003138346992958563,50.39313117417548,4594.454543140909,3605.674456859092,0.03406711568138376
384,2022-08-12,295.162,296.582,3.6,94.86,19.53,121.0272,1775.83,122.6,4280.15,4225.02,4280.47,4219.78,2.9,2.33,2022-08-12,3959.257,4347.7726,4062.3754018215786,4192.588314380491,0.04176909559113451,54.325005654142956,4544.310203279994,3629.527796720005,0.0346951585528603
385,2022-08-19,295.162,296.582,3.6,93.55,20.6,123.0596,1794.5,106.3,4228.48,4266.31,4266.31,4218.7,2.9,2.33,2022-08-19,3992.0190000000002,4341.6336,4092.5762378540185,4193.99583146361,0.08398660808129477,55.79558652729384,4480.9557807016845,3661.144219298314,0.03475288124737505
386,2022-08-26,295.162,296.582,3.6,93.63,25.56,123.0709,1749.55,123.8,4057.66,4198.74,4203.04,4057.66,2.9,2.33,2022-08-26,4030.3009999999995,4333.6152,4086.2278309714693,4188.649328268959,0.10417324291669838,54.309726802474984,4409.324443913095,3689.7135560869033,0.03569737839206582
387,2022-09-02,296.421,298.281,3.5,87.29,25.47,123.7771,1736.75,122.9,3924.26,3994.66,4018.43,3906.21,3.52,2.56,2022-09-02,4031.553,4323.4406,4056.779134431202,4178.281119317235,0.0032006217182125596,43.07694128507687,4351.180710694668,3701.024289305332,0.036076658943126616
388,2022-09-09,296.421,298.281,3.5,87.27,22.79,123.7954,1716.6,120.7,4067.36,4022.94,4076.81,4022.94,3.52,2.56,2022-09-09,4055.756,4315.6782,4058.702928170983,4173.931271500873,0.06327035837431016,48.8453730807622,4320.656006826941,3711.10699317306,0.03680560531946028
389,2022-09-16,296.421,298.281,3.5,85.57,26.3,124.8879,1714.4,121.5,3873.33,3880.95,3880.95,3837.08,3.52,2.56,2022-09-16,4053.1510000000003,4306.004,4024.9987594126223,4162.142986343976,-0.006680549215516307,49.22214499239945,4308.935883108586,3696.9671168914147,0.037610846111571596
390,2022-09-23,296.421,298.281,3.5,79.07,29.92,127.2867,1675.2,124.9,3693.23,3727.14,3727.14,3647.47,3.52,2.56,2022-09-23,4036.1579999999994,4292.0418,3964.6771667921453,4143.7542417814675,-0.04398730572898868,50.53344858994366,4311.329516564678,3651.562483435322,0.03887141233708299
391,2022-09-30,296.421,298.281,3.5,79.91,31.62,127.5159,1643.85,137.3,3585.62,3633.48,3671.44,3584.13,3.52,2.56,2022-09-30,3998.557,4274.326800000001,3895.757681920846,4121.866624456704,-0.09491295249682585,39.77295534370296,4332.904781658068,3586.1602183419323,0.03901873996069262
392,2022-10-07,297.979,299.381,3.6,93.07,31.36,127.3093,1674.06,141.9,3639.66,3706.74,3706.74,3620.73,3.98,3.08,2022-10-07,3949.494,4256.222,3849.1944670261464,4102.956560752519,-0.11878826910459073,44.05677227710095,4345.839833261976,3547.0551667380228,0.03878482778238254
393,2022-10-14,297.979,299.381,3.6,86.1,32.02,128.3303,1702.29,148.5,3583.07,3690.41,3712.0,3579.68,3.98,3.08,2022-10-14,3893.282,4235.7758,3800.8082002941196,4082.5688524877146,-0.13560777672434787,39.76058061466946,4335.285818494665,3500.0921815053343,0.035323967790814245
394,2022-10-21,297.979,299.381,3.6,85.47,29.69,127.6758,1647.2,152.9,3752.75,3657.1,3757.89,3647.42,3.98,3.08,2022-10-21,3840.5420000000004,4216.8802000000005,3792.0703456951887,4069.6347798411375,-0.1232199806081562,46.710130331400514,4313.558444617579,3486.24055538242,0.03730463638967756
395,2022-10-28,297.979,299.381,3.6,87.85,25.75,127.2196,1642.4,156.9,3901.06,3808.26,3905.42,3808.26,3.98,3.08,2022-10-28,3807.8,4201.2444,3811.886646477881,4063.024004161093,-0.07743207961253207,48.24726397240532,4313.568552054152,3486.2504479458466,0.03680468844520177
396,2022-11-04,298.708,300.316,3.6,92.58,24.55,127.149,1641.2,144.6,3770.55,3766.98,3796.34,3708.84,3.89,3.78,2022-11-04,3779.089,4182.6962,3804.3708925728115,4051.554435370462,-0.07075753020213615,39.35504107189357,4309.510795432445,3499.8792045675546,0.03512203538021302
397,2022-11-11,298.708,300.316,3.6,89.14,22.52,124.7142,1673.4,128.4,3992.93,3963.72,4001.48,3944.82,3.89,3.78,2022-11-11,3785.9559999999997,4170.6624,3838.6543666504817,4049.255437904954,0.017498840545733474,45.98724436010964,4315.491548509907,3502.0174514900928,0.0346252415817339
398,2022-11-18,298.708,300.316,3.6,80.07,23.12,123.8678,1762.55,111.7,3965.34,3966.39,3979.89,3935.98,3.89,3.78,2022-11-18,3775.754,4159.2006,3861.688118168576,4045.964636418485,-0.025082608866685008,41.20558935764849,4321.264038928427,3510.2459610715737,0.03424298245228909
399,2022-11-25,298.708,300.316,3.6,76.45,20.5,123.3547,1754.26,129.3,4026.12,4023.34,4034.02,4020.76,3.89,3.78,2022-11-25,3791.0330000000004,4145.4826,3891.5848239561074,4045.1864153824663,0.03944667766495491,44.375576728517906,4330.474599072595,3513.7094009274047,0.03414939182098382
400,2022-12-02,298.808,301.433,3.5,79.86,19.06,122.0218,1749.74,129.6,4071.7,4040.17,4080.48,4026.63,3.62,4.1,2022-12-02,3828.88,4134.5038,3924.3330377822695,4046.22616379884,0.10247669384251723,50.4194300053773,4345.192638294455,3519.8453617055443,0.03409687316777211
401,2022-12-09,298.808,301.433,3.5,71.05,22.83,122.4343,1789.75,118.6,3934.38,3954.17,3977.02,3933.04,3.62,4.1,2022-12-09,3863.756,4118.6756,3926.159758185493,4041.8400397282976,0.09726630261990965,50.30161776802851,4343.605325700995,3518.707674299004,0.03462486330219142
402,2022-12-16,298.808,301.433,3.5,74.19,22.62,122.6647,1798.42,132.8,3852.36,3890.91,3890.91,3827.91,3.62,4.1,2022-12-16,3885.0259999999994,4100.3992,3912.741620333585,4034.4094499350313,0.058439524570976564,43.34999443255347,4320.074870367887,3514.4451296321117,0.03342548902915899
403,2022-12-23,298.808,301.433,3.5,79.57,20.87,121.9843,1789.78,113.6,3844.82,3815.11,3845.8,3797.01,3.62,4.1,2022-12-23,3911.2009999999996,4083.755,3900.3922348183874,4026.9745695454226,0.07305188009165331,49.00318170693333,4291.442707834745,3513.040292165255,0.03339118991220691
404,2022-12-30,298.808,301.433,3.5,80.16,21.67,121.4392,1802.61,113.2,3839.5,3829.06,3839.85,3800.34,3.62,4.1,2022-12-30,3919.8759999999993,4067.288,3889.320919396862,4019.6226256416808,0.023116381320364976,55.82623658655112,4226.902113553309,3533.515886446691,0.03232215485013785
405,2023-01-06,300.456,302.685,3.5,73.77,21.13,121.0814,1815.64,121.6,3895.08,3823.37,3906.19,3809.56,3.53,4.33,2023-01-06,3919.278,4057.2307999999994,3890.368024961069,4014.738601106713,-0.0015329166944368922,62.85944616202921,4169.377700308415,3557.700299691586,0.032557404478097574
406,2023-01-13,300.456,302.685,3.5,79.9,18.35,119.1422,1862.21,113.9,3999.09,3960.6,4003.95,3947.67,3.53,4.33,2023-01-13,3942.132,4048.5756,3910.1356567863286,4014.1249304750772,0.06061184707801237,64.34037391977405,4159.669309247354,3561.551690752646,0.032018313175202755
407,2023-01-20,300.456,302.685,3.5,81.27,19.85,119.3588,1911.17,113.6,3972.61,3909.04,3972.96,3897.86,3.53,4.33,2023-01-20,3940.1,4038.0172000000002,3921.494628279723,4012.4968939858586,-0.005088994798305935,65.92429073665278,4165.020525916616,3561.0354740833836,0.031135930565757957
408,2023-01-27,300.456,302.685,3.5,79.73,18.51,118.9521,1928.55,114.8,4070.56,4053.72,4094.21,4048.7,3.53,4.33,2023-01-27,3950.6220000000003,4031.0556,3948.597423137955,4014.7738785354327,0.026534925126218578,63.801384437669924,4165.639391456062,3560.736608543937,0.03053558616725114
409,2023-02-03,301.476,304.097,3.6,73.4,18.33,119.5014,1928.09,100.7,4136.48,4136.69,4182.36,4123.36,3.75,4.57,2023-02-03,3961.6579999999994,4026.8078000000005,3982.7578916583266,4019.5466676124743,0.02741100612997127,61.011431458025406,4202.612510734626,3550.078489265374,0.028503873461770916
410,2023-02-10,301.476,304.097,3.6,79.74,20.53,120.1531,1870.38,99.0,4090.46,4068.92,4094.36,4060.79,3.75,4.57,2023-02-10,3963.5339999999997,4020.9240000000004,4002.340093174994,4022.3275826080635,0.0046074121374364285,66.24749870491323,4223.898260349583,3568.5157396504164,0.026233852413695045
411,2023-02-17,301.476,304.097,3.6,76.31,20.02,120.6023,1860.06,109.6,4079.09,4077.39,4081.51,4047.95,3.75,4.57,2023-02-17,3978.005,4015.9284000000002,4016.294621688631,4024.5535597606886,0.03678089050879674,55.56963334540005,4223.454960638289,3618.3060393617116,0.025040061420090097
412,2023-02-24,301.476,304.097,3.6,76.19,21.67,121.6297,1837.4,110.1,3970.04,3973.24,3978.25,3943.08,3.75,4.57,2023-02-24,3989.773,4011.243,4007.8846904725165,4022.4157731034065,0.03054750854021937,50.27487309050926,4209.909406993303,3664.889593006696,0.02603508093140759
413,2023-03-03,301.643,305.123,3.5,79.62,18.49,120.8468,1809.85,122.8,4045.64,3998.02,4048.29,3995.17,3.66,4.65,2023-03-03,4009.8550000000005,4002.8933999999995,4014.749292204786,4023.3265270993516,0.05223131381963264,51.12214863870494,4179.718326198427,3741.3376738015727,0.02576870433205353
414,2023-03-10,301.643,305.123,3.5,76.55,24.8,121.2963,1846.15,122.5,3861.59,3912.77,3934.05,3846.32,3.66,4.65,2023-03-10,4012.064,3989.2639999999997,3986.902148167552,4016.983918193495,0.005753353301211073,39.58025450542039,4168.186985595136,3763.753014404864,0.026359176878143563
415,2023-03-17,301.643,305.123,3.5,66.61,25.51,121.5923,1859.13,140.1,3916.64,3958.69,3958.91,3901.27,3.66,4.65,2023-03-17,4014.22,3976.6796000000004,3974.1272121370876,4013.0488625780636,0.005535187980734602,49.04207525163073,4168.031008493516,3765.4669915064856,0.025025956825863914
416,2023-03-24,301.643,305.123,3.5,69.22,21.74,120.5106,1961.15,180.1,3970.99,3939.21,3972.74,3909.16,3.66,4.65,2023-03-24,4011.41,3966.3338,3973.556809930344,4011.3994954181394,-0.007026598551170493,56.60310144830733,4155.632164494242,3797.9098355057577,0.0238570473521448
417,2023-03-31,301.643,305.123,3.5,75.68,18.7,119.4611,1993.15,173.7,4109.31,4056.18,4110.75,4056.18,3.66,4.65,2023-03-31,4025.0800000000004,3960.6682,3998.239208124827,4015.2391230488006,0.034410626766785635,62.8509236495088,4170.983211298028,3794.19678870197,0.021346762065466828
418,2023-04-07,302.858,306.49,3.4,80.7,18.4,119.4673,1976.5,135.9,4105.02,4081.15,4107.32,4069.84,3.46,4.83,2023-04-07,4028.5259999999994,3957.3330000000005,4017.653897556677,4018.7599417527695,0.008465665657796606,62.9138944009961,4185.481081669976,3793.6669183300223,0.02126302106351698
419,2023-04-14,302.858,306.49,3.4,82.58,17.07,118.983,2008.37,139.2,4137.64,4140.11,4163.19,4113.2,3.46,4.83,2023-04-14,4028.6420000000007,3957.4471999999996,4039.4695525463717,4023.4219048212885,0.0002804316713729271,62.0667011581168,4201.506422266312,3788.793577733688,0.0210818615414355
420,2023-04-21,302.858,306.49,3.4,77.86,16.77,119.4472,1998.71,118.8,4133.52,4132.14,4138.02,4113.86,3.46,4.83,2023-04-21,4032.9480000000003,3957.6508000000003,4056.5696339015767,4027.739477181238,0.010526933401133531,57.42551287574987,4211.172612733007,3785.3093872669942,0.020961876906891844
421,2023-04-28,302.858,306.49,3.4,76.78,15.78,119.376,1978.07,120.8,4169.48,4129.63,4170.06,4127.18,3.46,4.83,2023-04-28,4041.987,3960.5626,4077.098791374017,4033.2979290564836,0.022159354169679846,60.76180480391835,4233.765316310641,3786.226683689359,0.019351466484130865
